773,15659,9
773,19423,6
773,6830,7
773,25758,8
773,21508,10
773,45,7
1997,2741,1
1997,14807,4
1997,21012,10
1997,21847,9
1997,22691,4
1997,24955,7
1997,13060,4
19791,16265,4
19791,13056,8
19791,5901,4
19791,22100,8
934,16032,3
934,14991,7
934,20644,4
934,25080,1
934,25516,3
934,6700,10
934,23293,10
16032,6934,4
16032,25080,2
16032,2307,4
16032,22423,1
16032,10130,9
16032,20644,2
16032,5621,8
16032,13220,6
16032,2654,1
16032,6700,3
16032,2420,3
16032,22457,5
16032,17439,9
16032,23293,1
941,23151,3
941,25080,8
941,3386,7
941,22321,4
941,13712,3
941,25442,1
941,23383,8
941,4555,6
941,16727,2
23151,3386,8
23151,22321,6
23151,25442,5
23151,22265,7
23151,23383,6
23151,10726,5
23151,16727,5
23151,16482,7
23151,13712,4
1265,21281,5
1265,16389,6
1265,25910,1
1265,9980,3
1265,3502,2
1265,15126,10
1265,16881,8
1265,17828,10
1265,23864,10
1265,1839,6
21281,16674,1
21281,12851,8
21281,23095,3
21281,3502,5
21281,6009,6
21281,17692,4
21281,12422,6
21281,23293,5
21281,25917,6
21281,45,5
21281,2952,1
21281,21508,3
21281,22691,5
21281,4164,4
21281,9980,6
21281,21847,3
21281,18210,6
21281,12365,10
21281,46,9
21281,2741,3
21281,12496,3
21281,11472,2
21281,14807,6
21281,11241,2
21281,25080,4
21281,16881,6
21281,6610,5
21281,25346,1
21281,25910,9
21281,19140,6
21281,19961,1
21281,23864,4
21281,20635,2
21281,3063,8
21281,19423,1
21281,9736,5
21281,6830,6
21281,8879,10
21281,17828,9
21281,9785,3
21281,25758,6
21281,6896,6
21281,15003,5
21281,19316,6
21281,20108,6
21281,22887,5
21281,20116,7
21281,20644,9
21281,4513,2
21281,13470,3
21281,21012,9
21281,16389,5
21281,17655,9
21281,1839,5
21281,15126,4
21281,1653,8
21281,6179,9
21281,4511,2
21281,950,5
21281,7956,1
21281,21379,5
21281,25684,10
21281,14540,7
21281,2212,3
21281,12781,3
21281,17875,4
21281,9755,6
21281,15659,7
21281,5639,2
21281,18894,1
21281,24955,5
21281,24023,10
21281,4446,10
21281,3372,4
21281,14419,8
1293,9433,3
1293,3824,6
1293,13526,7
1293,22901,9
1293,17600,2
1293,5131,9
1293,22324,6
1293,6868,6
1293,17823,7
1293,15148,1
1293,24479,9
1293,26039,6
1293,24474,5
1293,8448,5
1293,18444,1
1293,24615,9
1293,2623,8
1293,12802,5
1293,7525,1
1293,13482,4
1293,6222,10
1293,18000,1
1293,3812,1
1293,14157,2
1293,3820,9
1293,2621,1
1293,6525,1
1293,7650,1
1293,4834,3
1293,17819,5
1293,14373,3
1293,6456,4
1293,3283,7
1293,17824,6
9433,6456,9
9433,3820,6
9433,24615,5
9433,3824,8
9433,7650,3
9433,17824,6
9433,8448,9
9433,13526,5
9433,17600,3
9433,2623,6
9433,3812,8
9433,14373,3
9433,14157,5
9433,3283,3
9433,5131,10
9433,7525,9
9433,15148,10
9433,26039,7
9433,6525,8
9433,22324,8
9433,17819,6
9433,12802,4
9433,4834,6
9433,13482,8
9433,22901,6
9433,6868,6
9433,24474,10
9433,24479,2
9433,18444,6
9433,18000,3
9433,2621,3
9433,17823,10
9433,6222,6
1653,22691,8
1653,18894,7
1653,4511,8
1653,21508,1
1653,21012,3
1653,23293,3
1653,9755,3
1653,20108,5
1653,23095,6
1653,5639,2
1653,19423,8
1653,24023,3
1653,11241,1
1653,20116,10
1653,20635,4
1653,12781,7
1653,24955,10
1653,3372,6
1653,2952,2
1653,21379,5
1653,8879,5
1653,25346,3
1653,25684,6
1653,25758,2
1653,6179,2
1653,11472,4
1653,19961,10
1653,9785,9
1653,12851,1
1653,6610,8
1653,17692,7
1653,15659,2
1653,21847,1
1653,45,3
1653,17655,9
1653,14807,3
1653,46,2
1653,7956,2
1653,950,4
1653,2212,1
1653,12365,8
1653,14540,2
1653,22887,4
1653,4164,10
1653,15003,6
1653,6830,9
1653,17875,6
1653,12496,1
1653,2741,10
1653,4513,1
1653,24944,7
1653,11612,1
22691,21847,9
22691,22887,10
22691,45,3
22691,19215,4
22691,11472,5
22691,23511,6
22691,1234,1
22691,7956,4
22691,22726,1
22691,2212,2
22691,231,5
22691,13032,4
22691,23628,10
22691,12781,2
22691,4164,8
22691,11241,4
22691,23293,4
22691,12365,2
22691,4513,9
22691,10243,8
22691,12851,5
22691,8879,6
22691,18866,2
22691,19423,7
22691,9785,2
22691,18894,10
22691,18719,10
22691,25053,5
22691,25758,2
22691,22457,6
22691,25271,7
22691,345,2
22691,12503,4
22691,25836,10
22691,13060,4
22691,4115,1
22691,6830,8
22691,8049,6
22691,3372,5
22691,14540,5
22691,15003,7
22691,17655,4
22691,5134,6
22691,15538,3
22691,17692,3
22691,2952,1
22691,9341,8
22691,21432,1
22691,21508,2
22691,24955,1
22691,15659,3
22691,22966,7
22691,6179,3
22691,19961,6
22691,2982,2
22691,21012,9
22691,2980,3
22691,14807,9
22691,2741,3
22691,6774,4
22691,6610,4
22691,25346,9
22691,23452,4
22691,4036,10
22691,12496,1
22691,12938,6
22691,22834,1
22691,20108,6
22691,20635,8
22691,13364,4
22691,25528,8
1711,6813,5
1711,20854,10
1711,13703,3
1711,20046,2
1711,3922,5
1711,3174,6
1711,6726,3
1711,10711,1
6813,12411,9
6813,16803,2
6813,12645,10
6813,20854,4
1736,1914,5
1736,19462,7
1736,12070,2
1736,14424,3
1736,7586,1
1736,10539,9
1914,14424,5
1914,12070,2
1914,19462,6
1833,8177,4
1833,12107,7
8177,13635,8
8177,12107,9
8177,17848,8
8177,7863,4
8177,8596,1
8177,4819,2
1839,16881,2
1839,15126,2
1839,16389,8
1839,17828,3
1839,25910,9
1839,3502,4
1839,23864,7
16881,3502,3
16881,16389,10
16881,25910,8
16881,23864,2
16881,15126,6
16881,17828,3
1908,2611,9
1908,16620,7
1908,16621,8
1908,17173,6
2611,16621,2
2611,16620,10
2611,376,6
1981,5668,5
1981,18034,8
1981,5468,8
1981,19879,8
1981,8187,2
1981,25444,9
1981,6908,1
5668,18034,7
5668,5468,6
5668,19879,4
5668,8187,1
2133,22779,3
2133,12928,3
2133,23382,2
2133,4846,3
2133,6700,7
2133,24029,10
2133,17330,8
2133,824,8
2133,14419,2
2133,6610,5
2133,18487,10
2133,11082,4
22779,824,10
22779,17330,5
22779,11082,2
22779,23382,4
22779,14419,1
22779,12928,10
22779,6610,1
22779,18487,4
22779,6700,10
22779,4846,10
2193,24833,9
2193,5812,2
2193,1958,2
2193,543,10
2193,23693,6
2193,16976,8
24833,17309,1
24833,15366,10
24833,1958,6
24833,12478,5
24833,21806,5
24833,9092,3
24833,18398,7
24833,3917,10
24833,26196,2
24833,8148,8
24833,19675,4
24833,18125,9
24833,23614,3
24833,543,8
24833,6858,3
24833,23693,7
2212,24955,10
2212,19961,1
2212,12781,4
2212,15003,3
2212,15659,1
2212,13995,9
2212,11241,2
2212,21012,4
2212,45,8
2212,4164,8
2212,25346,1
2212,19423,2
2212,20635,9
2212,17692,10
2212,21508,5
2212,4513,3
2212,6610,2
2212,46,9
2212,6830,4
2212,12851,6
2212,23293,1
2212,25758,8
2212,7956,7
2212,11472,6
2212,17655,7
2212,18894,10
2212,22887,9
2212,6179,3
2212,21847,1
2212,10041,9
2212,4511,3
2212,12496,9
2212,2741,1
2212,3372,5
2212,14540,10
2212,9785,9
2212,20108,8
2212,12365,8
2212,8879,9
2212,2952,1
2212,14807,9
24955,4513,2
24955,2404,5
24955,8503,5
24955,20635,10
24955,2741,1
24955,45,4
24955,2952,3
24955,11241,2
24955,20108,10
24955,2980,10
24955,19423,2
24955,6179,3
24955,14807,4
24955,8879,10
24955,6830,7
24955,25346,10
24955,7956,3
24955,6610,3
24955,9785,8
24955,12496,6
24955,15003,9
24955,11472,9
24955,46,5
24955,21847,6
24955,21508,5
24955,22887,4
24955,231,9
24955,19961,9
24955,17655,7
24955,12851,8
24955,12365,5
24955,15659,3
24955,3372,6
24955,4511,2
24955,25758,4
24955,12781,8
24955,14540,7
24955,13060,5
24955,17692,7
24955,21012,9
24955,4164,1
24955,18894,1
24955,23293,4
2303,18122,6
2303,18771,7
2303,25875,1
2303,24593,10
2303,1699,4
2303,8541,6
18122,18771,8
18122,8541,10
18122,17923,2
18122,17683,8
18122,7878,2
18122,8593,9
18122,25875,2
18122,17575,7
18122,24593,2
18122,21853,5
18122,1699,10
18122,11231,6
2340,2443,7
2340,8116,2
2340,16906,1
2443,8625,5
2443,23051,8
2443,17583,2
2443,8184,1
2443,6918,3
2443,8116,10
2443,15395,5
2443,7650,8
2443,17738,8
2443,13369,6
2443,14369,8
2443,16906,9
2465,5993,8
2465,8254,10
2465,3977,1
2465,12927,8
5993,20052,9
5993,23224,4
5993,19179,7
5993,7689,5
5993,3977,1
5993,953,7
5993,3909,3
5993,16310,9
5993,1350,3
5993,9572,4
5993,22184,6
5993,8254,7
2511,14051,1
2511,8523,10
2511,19865,1
2511,18271,8
2511,21910,1
14051,21016,7
14051,9829,1
14051,11822,6
14051,21169,2
14051,21910,7
2535,19114,7
2535,88,9
2535,9656,8
2535,14766,5
2535,21178,2
2535,18453,1
2535,20576,8
2535,7197,9
2535,12710,8
2535,23712,6
2535,6340,5
2535,14648,6
2535,12507,2
2535,17807,4
2535,15010,1
2535,15933,1
2535,2449,10
2535,9313,7
2535,16654,7
2535,10350,1
2535,2338,10
2535,18778,2
2535,15245,3
2535,2530,3
2535,8727,8
2535,5210,2
2535,7444,4
2535,18225,4
2535,15457,5
2535,24718,1
2535,19446,8
2535,9869,4
2535,6512,9
2535,19645,1
2535,4355,8
2535,20574,5
2535,7635,6
2535,1995,2
2535,19939,4
2535,15244,6
2535,22504,7
2535,4755,10
19114,1995,4
19114,4355,2
19114,9313,10
19114,20576,9
19114,14766,5
19114,21178,6
19114,2449,6
19114,2530,2
19114,88,9
19114,15244,4
19114,7635,5
19114,18453,1
19114,15010,1
19114,6340,6
19114,10350,5
19114,14648,1
19114,15933,8
19114,6512,2
19114,19645,5
19114,12507,8
19114,19939,9
19114,16654,10
19114,2338,8
19114,4755,9
19114,9656,3
19114,7197,9
19114,18778,6
19114,17807,8
19114,9869,9
19114,18225,4
2654,4748,2
2654,21776,8
2654,25205,3
2654,4846,4
2654,16310,9
2654,20850,8
2654,21860,6
2654,5621,3
2654,12085,1
2654,7717,6
2654,18971,3
2654,11015,1
2654,10130,4
2654,14767,4
2654,23382,3
2654,18487,1
2654,339,10
2654,9755,9
2654,20511,8
2654,12306,3
2654,4743,1
2654,19216,4
2654,16994,1
2654,3420,8
2654,6700,3
2654,17439,10
2654,17414,3
2654,20534,8
2654,12365,4
2654,3890,1
2654,13714,2
2654,16056,1
2654,3243,9
2654,25396,7
2654,7985,4
2654,2250,10
4748,2250,4
4748,4743,7
4748,20534,5
4748,4846,6
4748,17439,2
4748,13714,2
4748,5621,10
4748,9755,5
4748,14767,4
4748,20511,4
4748,19216,9
4748,18971,2
4748,25205,4
4748,11015,1
4748,25396,3
4748,7717,7
4748,20850,4
4748,339,6
2710,16148,7
2710,23708,6
2710,21543,7
2710,106,7
2710,13659,1
2710,14599,4
2710,62,4
2710,5172,4
2710,22184,2
2710,11401,5
2710,15301,7
2710,26051,1
2710,260,8
2710,6575,1
2710,14007,9
2710,5541,8
2710,13026,6
2710,2959,6
2710,23647,1
2710,20934,3
2710,5807,4
2710,25916,2
2710,4708,4
2710,13205,3
2710,26023,8
2710,10601,6
2710,5794,6
2710,13989,7
2710,14009,7
2710,18757,10
2710,26100,5
2710,3677,6
2710,8458,2
16148,7383,8
16148,22184,6
16148,3032,9
16148,5302,7
16148,24371,3
16148,1765,10
16148,7768,3
16148,5052,3
16148,13276,10
16148,22415,6
16148,24559,7
16148,18757,8
16148,899,4
16148,17266,3
16148,62,9
16148,7442,6
16148,23708,8
23708,13190,10
23708,205,4
23708,24110,5
23708,10762,1
23708,15718,7
23708,13614,7
23708,16506,10
23708,22502,1
23708,22336,9
23708,14485,7
23708,21650,7
23708,2501,7
23708,12389,2
23708,14351,1
2952,17655,10
2952,2741,2
2952,15659,6
2952,6830,2
2952,18894,3
2952,6179,1
2952,14807,9
2952,9785,5
2952,6610,2
2952,11472,8
2952,7956,2
2952,12365,9
2952,12781,1
2952,21847,6
2952,21012,9
2952,45,8
2952,4511,5
2952,15003,1
2952,20635,9
2952,14540,2
2952,46,3
2952,4513,7
2952,8879,8
2952,11241,9
2952,12496,7
2952,19961,3
2952,21508,8
2952,23293,9
2952,25346,10
2952,25758,1
2952,3372,6
2952,20108,10
2952,4164,5
2952,17692,10
2952,19423,4
2952,22887,8
2952,12851,4
17655,11241,7
17655,22937,3
17655,13319,3
17655,2980,9
17655,18894,5
17655,6830,8
17655,12085,9
17655,21583,1
17655,12781,8
17655,6179,1
17655,7956,1
17655,14540,4
17655,12851,4
17655,25346,3
17655,21012,7
17655,22887,7
17655,45,9
17655,12365,10
17655,21508,6
17655,676,9
17655,9785,10
17655,3372,3
17655,15659,8
17655,4511,4
17655,11785,4
17655,9889,7
17655,2741,6
17655,11472,6
17655,15003,3
17655,6774,6
17655,4952,3
17655,12496,10
17655,23293,5
17655,21800,4
17655,25758,7
17655,231,8
17655,13801,1
17655,25251,9
17655,46,4
17655,22269,8
17655,19387,8
17655,22457,4
17655,19961,9
17655,4164,6
17655,22144,9
17655,4513,4
17655,6610,1
17655,21847,6
17655,17692,6
17655,5578,10
17655,20635,10
17655,16115,10
17655,20108,5
17655,19423,7
17655,8879,8
17655,10383,2
17655,14807,8
3058,11815,8
3058,12101,2
11815,12101,3
3164,21995,7
3164,17330,5
3164,13364,7
3164,1339,8
3164,8824,1
3164,18487,1
21995,13364,7
3204,20046,6
3204,25937,4
3204,11557,9
3204,14667,7
3204,3922,3
3204,2810,5
20046,14667,6
20046,3291,2
20046,3922,10
20046,13703,4
20046,11557,7
20046,25937,4
3430,3345,5
3430,24431,3
3430,22144,1
3430,14606,5
3430,9710,4
3345,10824,1
3345,5995,5
3345,9710,3
3345,8868,9
3345,15144,7
3345,5266,3
3345,24431,9
3345,19107,7
3345,8047,7
3345,23304,3
3345,8178,9
3345,7999,6
3345,22439,7
3345,19806,2
3502,15126,7
3502,25910,9
3502,17828,10
3502,23864,10
3502,16389,3
15126,25910,4
15126,23864,3
15126,17828,9
15126,16389,7
3561,9616,9
3561,22082,8
3561,4697,5
3561,16931,4
3561,21407,2
3561,8231,4
3561,22046,1
3561,7007,10
3561,15365,4
9616,10096,4
9616,11629,7
9616,21407,1
9616,9943,4
9616,23063,4
9616,17099,1
9616,11733,7
3618,22421,6
3618,21125,9
3618,17001,1
3618,4490,6
3618,2044,10
3618,2404,2
3618,14807,1
3618,21798,4
3618,4416,6
3618,18013,1
3618,869,4
3618,24398,1
3618,14709,6
22421,869,3
22421,21012,9
22421,2404,4
22421,14709,10
22421,14807,10
3651,9389,10
3651,10477,3
3651,23153,1
3651,5827,5
3651,7485,10
3651,20780,6
3651,5412,10
3651,3877,7
3651,6527,1
3651,6351,10
3651,7719,1
3651,19246,6
3651,22284,10
3651,24924,1
3651,17536,6
3651,23514,6
3651,18185,4
3651,22601,10
3651,4354,1
3651,18904,2
3651,8552,3
3651,9397,1
3651,20716,2
3651,10162,5
3651,11445,7
3651,6891,7
3651,12788,3
3651,17266,8
3651,10881,9
3651,22741,8
3651,21861,3
3651,6544,9
3651,7357,2
3651,19463,7
3651,17379,7
9389,24924,1
9389,7485,3
3716,15420,1
3716,4704,6
3716,8391,4
3716,6218,4
3716,12695,9
3716,6575,3
3716,16955,5
3716,15125,8
3716,2388,9
3716,24101,5
3716,24385,6
3716,8801,5
3716,205,3
15420,8801,6
3824,7650,5
3824,7525,6
3824,15148,9
3824,14373,2
3824,26039,4
3824,2621,6
3824,5131,7
3824,6525,2
3824,13526,6
3824,6222,4
3824,22324,2
3824,3812,7
3824,6868,5
3824,4834,7
3824,14157,2
3824,3283,4
3824,12802,8
3824,17823,1
3824,24615,1
3824,18000,2
3824,3820,4
3824,6456,9
3824,17819,6
3824,24474,10
3824,17600,3
3824,13482,3
3824,22901,2
3824,17824,5
3824,2623,7
3824,18444,1
3824,24479,2
3824,8448,7
7650,24615,3
7650,17824,5
7650,6222,3
7650,18000,10
7650,3812,9
7650,6456,1
7650,22901,9
7650,15148,7
7650,3820,10
7650,8448,4
7650,12802,9
7650,24474,5
7650,6525,3
7650,18444,4
7650,26039,1
7650,17738,3
7650,4834,3
7650,17600,10
7650,17819,8
7650,2623,6
7650,13482,2
7650,17823,1
7650,5131,10
7650,13526,9
7650,6868,6
7650,3283,3
7650,24479,6
7650,7525,5
7650,14157,3
7650,14373,9
7650,22324,5
7650,2621,5
7650,8116,7
3877,22601,3
3877,20716,7
3877,21861,4
3877,22284,2
3877,7357,6
3877,19463,9
3877,19246,6
3877,20780,3
3877,10477,3
3877,6544,6
3877,23514,4
3877,18185,3
3877,9397,5
3877,22741,7
3877,7719,8
3877,4354,8
3877,11445,7
3877,5412,8
3877,12788,2
22601,23514,2
22601,19573,10
22601,18095,5
22601,11445,5
22601,1858,9
22601,6892,9
22601,4354,5
22601,10477,2
22601,1074,8
22601,6544,6
22601,19463,6
22601,18185,7
22601,22284,2
22601,5412,3
22601,20716,3
22601,7357,9
22601,18649,10
22601,8280,4
22601,22793,2
22601,17751,10
22601,21861,7
22601,18943,6
22601,3939,10
22601,14542,2
22601,22741,8
22601,185,6
22601,4512,9
22601,18143,5
22601,215,4
22601,351,9
22601,12788,6
22601,19246,2
22601,9397,9
22601,7719,5
22601,20780,2
3967,1857,6
3967,12053,1
1857,12053,10
3998,26038,9
3998,10497,1
3998,8513,7
26038,9710,8
26038,13622,10
26038,10501,5
26038,26059,6
26038,23855,8
26038,17932,7
26038,3265,1
26038,16324,5
26038,26065,5
26038,13682,3
26038,8513,5
26038,16640,2
26038,16749,10
26038,13029,9
4013,7154,8
4013,20059,10
4013,16640,3
4013,14078,2
4013,25516,9
4013,10878,9
4013,3948,3
4013,21289,1
4013,23855,5
4013,8786,5
7154,15252,5
7154,12842,6
7154,20059,10
7154,5519,8
7154,12927,2
7154,26167,1
7154,4351,6
7154,21289,5
7154,11047,4
7154,7307,2
7154,24753,2
7154,5730,1
4241,12852,9
4241,24924,5
4241,7125,6
4241,10476,4
4241,21705,7
4241,19297,7
4241,16333,1
4241,7015,9
4241,10055,5
4241,21771,2
4241,639,4
4241,13813,7
4241,1941,10
4241,9647,4
4241,16347,1
4241,15846,8
4241,5227,5
4241,1727,6
24924,23458,2
24924,7206,3
24924,4576,4
24924,22644,3
24924,23986,10
24924,17953,3
24924,9482,7
24924,7485,6
24924,18946,8
24924,10246,6
24924,26170,3
24924,6700,3
24924,14485,10
24924,19013,5
24924,9426,3
24924,6941,7
24924,11026,10
24924,18983,9
24924,9241,2
4262,20333,7
4293,25304,10
4293,6303,6
4293,24489,4
25304,14512,9
25304,14854,3
25304,24489,3
4354,7357,5
4354,18185,10
4354,20780,6
4354,5412,5
4354,22284,3
4354,12788,7
4354,6544,3
4354,19463,5
4354,11445,5
4354,19246,5
4354,9397,1
4354,20716,2
4354,10477,6
4354,22741,7
4354,21861,9
4354,23514,5
4354,7719,8
7357,19463,6
7357,20716,5
7357,19246,9
7357,12788,4
7357,11445,2
7357,23514,4
7357,5412,9
7357,22741,3
7357,18185,7
7357,20780,3
7357,7719,10
7357,21861,3
7357,22284,5
7357,10477,1
7357,6544,5
7357,9397,9
4575,17472,5
4575,18250,3
4575,4635,8
4575,21930,2
4575,19707,3
4575,24835,5
4575,1694,5
4575,19992,5
4575,19356,2
4575,12016,5
4575,15582,9
4575,16953,5
4575,1000,6
4575,7926,3
4575,4782,7
4575,25948,2
4575,22644,9
4575,1149,4
4575,18940,5
17472,15582,9
17472,4782,2
17472,19707,6
17472,21930,3
17472,24835,6
17472,19992,2
4673,4180,5
4673,12687,4
4673,15300,2
4673,7475,8
4673,18920,4
4673,10211,6
4673,17592,1
4673,15596,5
4673,12803,8
4673,6703,7
4180,10055,4
4180,15846,5
4180,25758,6
4180,45,1
2250,4743,4
2250,18971,7
2250,25396,3
2250,5621,3
2250,20534,7
2250,13714,10
2250,11015,7
2250,14767,4
2250,25205,2
2250,17439,3
2250,19216,10
2250,7717,1
2250,339,1
2250,9755,10
2250,20511,10
4743,2485,1
4743,11015,3
4743,6700,2
4743,18971,7
4743,3937,1
4743,19640,9
4743,2949,6
4743,14265,5
4743,19216,10
4743,20534,2
4743,339,4
4743,14767,6
4743,7717,4
4743,13714,7
4743,25396,2
4743,23382,8
4743,17439,1
4743,20511,5
4743,5621,3
4743,25205,6
4743,9755,8
4755,8727,4
4755,19645,1
4755,19939,8
4755,15244,3
4755,6512,10
4755,7444,8
4755,7635,7
4755,24718,8
4755,20576,7
4755,14766,1
4755,7197,7
4755,10350,4
4755,21178,10
4755,18453,10
4755,9313,9
4755,9656,1
4755,16654,2
4755,23712,4
4755,15010,1
4755,15457,1
4755,1995,9
4755,9869,5
4755,12507,9
4755,15245,10
4755,88,6
4755,22504,7
4755,20574,10
4755,6340,4
4755,17807,6
4755,18778,7
4755,5210,8
4755,15933,5
4755,2338,9
4755,19446,6
4755,12710,1
4755,4355,3
4755,2449,7
4755,14648,10
4755,18225,2
4755,2530,4
8727,15010,5
8727,17807,10
8727,88,8
8727,19446,4
8727,6340,3
8727,18225,7
8727,1995,1
8727,7197,4
8727,15457,3
8727,24718,2
8727,5210,1
8727,6512,7
8727,20576,9
8727,20574,3
8727,9656,4
8727,10350,8
8727,22504,2
8727,12710,1
8727,15244,1
8727,19939,8
8727,9869,5
8727,2530,1
8727,16654,3
8727,12507,5
8727,15245,7
8727,23712,7
8727,19645,6
8727,2338,7
8727,14766,8
8727,7635,2
8727,15933,5
4822,5346,10
4822,18600,6
5346,18600,9
5346,1658,4
5346,23214,8
5346,24939,6
5346,5052,4
5346,23945,6
5346,22393,7
5346,20886,6
5346,15159,8
5346,7689,4
5346,21048,10
5346,7926,1
5346,23186,7
5346,10268,8
5346,12971,8
5346,9124,10
5346,20421,8
5346,6864,4
5346,23298,10
4828,1798,10
4828,5404,9
1798,5404,7
4896,9095,4
4896,11275,3
4896,12043,6
4896,18742,2
4896,7324,10
4896,1488,4
4896,20827,8
4896,22890,5
4896,26044,6
4896,12587,1
5067,21824,6
5067,25359,8
5067,3719,4
5067,8375,8
5067,19923,9
5067,19545,4
5067,6907,2
5067,25289,7
5067,9025,1
5067,9639,1
5067,8072,8
5067,15683,10
5067,20664,7
5067,22527,7
5067,13649,10
5067,25060,9
21824,6907,6
21824,20664,6
21824,25289,2
21824,15683,7
21824,19923,1
21824,25359,7
21824,13649,3
21824,22527,8
21824,9025,5
5116,20427,3
5116,5107,9
5116,14067,2
5116,13469,5
5116,19080,3
20427,14067,3
20427,5107,1
20427,19078,6
5251,18613,8
5251,18256,8
5251,20511,5
5251,18337,4
5251,4771,9
5251,4255,3
18613,4771,5
18613,18337,2
18613,18256,7
5302,10983,4
5302,24057,10
5302,7899,5
5302,23880,4
5302,12545,2
5302,17738,8
5302,2115,5
5302,4466,10
5302,19433,6
5302,5497,10
10983,5497,5
10983,18154,10
10983,2115,3
10983,17721,3
10983,7899,10
10983,12868,1
10983,17161,10
10983,24057,8
10983,13711,6
10983,17180,6
10983,17738,9
5385,2556,9
5385,2080,2
5385,3982,8
5385,12678,10
5385,1254,4
5385,21090,3
5385,24293,6
5385,9090,10
5385,24589,9
5385,17543,9
5385,16568,3
5385,18723,5
5385,20511,4
2556,10895,3
2556,17543,4
2556,13422,9
2556,17979,5
2556,8335,6
2556,13556,6
2556,15108,6
2556,4952,2
2556,16349,4
2556,17778,10
5412,7719,9
5412,11445,10
5412,19246,5
5412,20716,10
5412,10477,8
5412,23514,9
5412,12788,9
5412,6544,4
5412,21861,6
5412,22284,3
5412,20780,2
5412,19463,4
5412,18185,8
5412,9397,7
5412,22741,3
7719,23514,2
7719,18185,5
7719,22741,1
7719,19246,2
7719,20780,4
7719,22284,2
7719,6544,8
7719,20716,7
7719,9397,2
7719,19463,10
7719,10477,3
7719,12788,10
7719,21861,8
7719,11445,7
11445,21861,1
11445,10477,1
11445,23514,5
11445,22741,1
11445,19246,8
11445,12788,2
11445,18185,3
11445,20780,9
11445,20716,3
11445,9397,4
11445,6544,6
11445,19463,3
11445,22284,8
5578,2980,7
5578,231,3
5578,21012,1
5578,6774,7
5578,22457,1
5578,22937,10
2980,13597,4
2980,23363,4
2980,1841,10
2980,345,2
2980,231,6
2980,22457,1
2980,12503,1
2980,22937,5
2980,8503,10
2980,3409,2
2980,14807,4
2980,21012,7
2980,18543,6
2980,2741,10
2980,9482,10
