51,7135,6
52,6840,10
52,2510,5
53,6572,9
53,1230,8
53,1390,5
54,2368,4
54,2626,2
54,5195,4
54,645,2
54,3911,6
54,5578,10
54,7435,4
54,1677,6
54,4973,2
54,3994,8
54,2843,5
54,4572,2
54,5725,4
54,5600,1
54,187,1
54,3300,10
54,5095,5
54,1005,2
54,4141,5
54,6446,1
54,4147,8
54,2420,8
54,2422,8
54,2615,6
54,1464,1
54,3565,7
54,1469,1
54,2303,8
55,5474,5
55,1932,9
55,494,1
56,4128,8
56,3008,9
56,2902,1
56,1457,6
56,5226,1
56,7214,4
57,7349,3
58,2177,4
58,6323,10
58,5108,6
58,3726,3
58,3302,5
58,2551,4
58,3080,7
58,5578,8
58,7411,2
58,1150,3
59,6004,10
59,6300,4
59,1564,4
59,1693,8
59,2414,2
60,4344,3
60,6504,1
61,1680,9
61,2940,5
62,4792,10
63,4616,2
63,4284,5
63,6221,8
63,4166,9
64,5162,9
64,4355,1
65,2916,2
65,6407,5
66,5605,3
67,2416,1
67,7555,10
67,4638,6
67,4777,5
67,2604,4
67,2670,2
68,5600,10
68,4032,9
68,2882,4
68,6323,1
68,6101,9
68,1219,10
68,168,10
68,6972,5
68,6718,6
68,3279,7
69,6101,6
70,1328,8
70,2707,6
70,900,3
70,5048,8
70,7097,5
70,1135,3
70,4925,2
70,4702,10
70,3949,3
71,1611,2
71,6147,4
71,3994,10
72,5966,1
73,3852,7
73,1677,1
73,6126,9
73,1005,10
73,6544,6
73,6424,10
73,5455,1
73,2676,4
73,6446,3
73,6968,2
73,4091,10
73,5308,9
73,2205,2
73,4981,4
74,3035,7
75,5632,4
75,4673,3
75,933,4
75,7079,4
75,520,5
75,4042,7
75,7165,6
75,6154,9
75,2447,10
75,4217,5
75,3855,9
75,2428,6
75,541,4
76,1830,3
77,6752,8
77,7536,5
78,3520,5
78,1216,5
78,3495,6
78,1642,2
78,4587,8
78,2060,9
78,1328,10
78,2194,8
78,3862,3
78,6519,4
78,4632,10
78,2332,6
78,6621,8
78,3679,7
79,550,4
79,718,6
80,5441,7
80,5646,3
80,520,8
80,666,8
80,6171,1
80,1230,7
81,4353,9
81,3218,8
81,1555,3
81,4242,4
81,1393,3
81,5033,8
81,378,2
81,130,2
81,2014,6
81,3498,8
82,2809,3
82,2086,5
82,3745,2
83,5857,8
84,1932,8
85,4658,2
85,4899,4
85,3444,3
85,5998,4
85,1689,6
85,5753,7
85,5643,3
85,7001,9
85,6126,6
86,149,6
87,6115,1
88,955,3
89,6757,8
90,2498,9
91,1345,9
91,6932,8
91,313,6
92,2475,6
92,974,7
92,4479,9
93,662,2
94,5042,7
94,6564,10
95,3296,6
95,5610,1
95,7552,8
95,3430,6
95,5832,5
95,4330,1
95,2347,2
95,3757,5
95,2158,1
95,3855,8
95,5224,10
95,3602,6
95,5876,3
95,7352,9
95,1020,6
95,5277,2
95,4126,8
96,4811,4
97,4657,8
97,4146,10
97,4676,10
97,5876,5
97,7350,6
97,3833,10
97,3126,10
97,5892,2
97,6427,8
97,652,6
98,4225,9
98,4163,9
98,2854,3
98,6441,7
98,4106,3
98,299,7
98,2077,5
98,5625,5
98,5274,6
98,3900,2
98,3450,1
98,5534,8
99,1795,1
100,5361,2
101,3873,4
101,7010,3
101,4211,7
101,484,3
101,5862,8
101,2967,7
101,2744,3
101,6921,5
101,2391,6
101,3698,3
102,2648,4
102,290,4
102,113,1
102,2452,7
102,3334,9
102,1495,9
102,3544,1
102,5433,5
102,7226,6
102,6639,8
103,1793,8
103,3715,2
103,211,1
103,4999,2
103,7507,5
103,1671,1
103,6860,10
103,4785,6
103,2787,8
103,6838,4
103,7224,5
103,3773,8
103,6302,4
104,899,1
104,1046,3
104,5281,3
104,522,1
104,4235,7
104,4236,5
104,1296,6
104,3536,7
104,5715,5
104,6228,1
104,4246,3
104,3096,1
104,5918,8
104,1989,6
104,2145,9
104,4671,8
104,5283,7
104,6884,5
104,6887,5
104,4338,4
104,5587,1
104,3956,6
104,3486,7
104,771,1
104,2105,2
104,955,2
104,2768,4
104,1533,3
104,2943,6
105,5581,1
105,6022,1
106,7542,5
106,7045,1
106,326,4
106,4039,8
106,296,5
106,2217,9
106,4906,2
106,2289,9
106,5293,5
106,1327,2
106,1137,2
106,4338,6
106,5715,2
106,212,5
106,2511,5
106,3096,8
106,2458,1
106,1691,4
106,1786,4
106,5791,6
107,6999,2
107,3450,10
107,4227,10
107,3790,9
107,2775,9
108,3192,10
108,3826,5
108,7574,8
108,647,6
108,2616,7
108,6445,8
109,6272,10
109,1233,3
109,6241,7
109,3039,5
110,2308,10
110,5893,4
110,6410,10
110,4875,2
110,524,3
110,4624,6
110,2577,4
110,2835,9
110,1560,9
110,1817,8
110,4640,8
110,4904,5
110,6442,6
110,4396,9
110,813,7
110,6958,6
110,3377,2
110,5174,1
110,6455,3
110,6712,5
110,1850,6
110,2826,10
110,4931,4
110,2628,3
110,3399,3
110,6217,7
110,2615,6
110,1875,6
110,1876,1
110,7001,1
110,5725,3
110,1509,6
110,6752,1
110,866,2
110,4666,3
110,5988,5
110,1639,8
110,4716,5
110,7533,5
110,3950,10
110,6973,10
110,7536,6
110,5489,1
110,7059,2
110,2933,9
110,5242,8
110,1149,9
110,5761,1
110,5355,5
110,7560,4
110,5612,4
110,151,8
110,1937,7
110,6546,7
110,7315,7
110,2199,8
110,152,7
110,6810,4
110,6812,3
110,2976,7
110,6818,5
110,2982,5
110,1447,10
110,3502,2
110,3763,10
110,3766,7
110,2492,6
110,1223,7
110,4770,1
110,3024,1
110,2265,1
110,2266,4
110,2267,4
110,5857,5
110,7141,3
110,2790,5
110,3559,7
110,4860,5
110,485,1
110,6380,4
110,3056,1
110,4850,5
110,1268,6
110,2037,6
110,4180,6
110,252,1
110,4606,5
110,6001,1
111,5961,2
111,1621,5
111,1222,10
112,5127,7
112,2699,3
112,3342,10
112,2755,8
112,2967,10
112,4502,5
112,3095,9
112,3873,6
112,1571,10
112,3876,2
112,504,10
112,6955,7
112,4270,9
112,2352,3
112,2995,10
112,4536,5
112,3381,5
112,5687,5
112,2744,6
112,3900,1
112,5969,8
112,7488,10
112,706,7
112,4163,9
112,4036,2
112,7457,3
112,3530,5
112,2897,4
112,3667,2
112,982,3
112,1497,6
112,7385,8
112,574,6
112,2526,7
112,5216,10
112,484,6
112,5734,9
112,4433,7
112,232,9
112,3184,1
112,3058,6
112,1534,4
112,6648,10
112,3450,1
112,6782,7
113,3334,9
113,6792,9
113,2571,6
113,5644,4
113,398,4
113,4754,6
113,2707,6
113,6296,2
113,5402,8
113,6639,7
113,3614,1
113,290,8
113,3108,1
113,6695,6
113,3240,4
113,427,9
113,1325,9
113,1838,2
113,1334,2
113,2488,7
113,7226,5
113,7179,9
113,1348,5
113,7237,8
113,4809,10
113,2262,2
113,1316,3
113,6108,5
113,6621,6
113,5854,7
113,6369,7
113,5090,1
113,2151,3
113,380,2
113,5866,2
113,2031,4
113,1555,6
113,3701,1
113,6391,2
113,3961,8
113,378,7
113,763,10
113,7548,10
114,2848,5
114,5817,9
114,3251,3
114,7061,10
115,5653,7
116,5430,10
116,6566,4
116,1624,7
116,6207,8
116,4701,4
116,4511,7
117,3800,5
117,1412,3
117,1750,7
118,1464,6
119,4000,7
119,7260,1
119,3997,4
119,446,9
119,3341,1
120,2144,10
120,2641,5
120,5570,9
120,2276,6
120,5078,10
120,6888,8
120,442,5
120,3086,7
121,2337,9
121,3330,3
121,2948,10
121,5270,6
121,518,10
121,4033,4
121,6905,10
121,4941,8
122,6486,10
122,3173,1
122,5126,3
122,4945,4
122,5580,1
122,4426,2
122,5835,4
122,4684,8
122,5773,9
122,4847,8
122,7280,7
122,4145,8
122,2386,2
122,2358,2
122,3748,6
122,6428,4
122,1853,2
123,5864,3
123,6576,2
123,5890,6
123,7580,4
123,1741,3
124,5194,6
124,2988,1
124,4362,2
125,2991,2
125,7615,2
126,6562,4
126,5718,8
126,6577,1
126,700,8
126,3119,10
127,5454,8
128,290,4
129,1126,10
130,5033,4
130,3251,3
130,3165,7
130,7199,1
131,1677,3
131,2626,9
131,1349,5
131,3852,7
131,4994,1
131,5455,1
131,5457,10
131,4371,3
131,6126,5
131,662,10
131,3103,7
131,6544,3
131,6716,2
131,5732,3
131,166,6
131,4710,7
131,1833,3
131,5867,8
131,1005,1
131,6446,7
131,6323,9
131,2676,10
131,5929,6
131,5308,8
131,2451,1
132,6339,2
133,4705,4
133,5787,3
133,1734,10
133,585,2
133,684,3
133,5265,10
133,3891,8
133,724,9
133,4149,4
133,4505,8
133,6395,9
133,1918,2
134,652,3
135,3042,1
135,894,9
135,1988,1
135,3269,6
135,5526,6
135,887,9
135,1304,6
135,5977,4
135,1658,5
135,2510,6
135,3679,7
136,2373,6
136,6857,1
136,2186,2
136,5111,3
136,499,4
136,4365,8
136,271,4
136,5392,5
136,657,3
136,4563,4
136,468,2
136,6037,8
136,6870,7
136,2361,3
136,4883,4
136,2846,4
136,2848,5
136,2466,4
136,1381,6
136,6639,1
136,3504,1
136,2290,10
136,3251,3
136,6388,2
136,4919,2
136,5944,9
136,7284,6
136,2238,10
136,6931,9
137,4785,1
138,473,5
138,2603,7
138,3597,2
138,6870,2
138,2133,3
139,3315,8
139,6664,8
139,5449,10
139,7274,3
139,5095,4
139,6800,8
139,2675,9
139,2645,6
139,5463,7
139,2617,2
139,7029,1
139,213,5
140,5632,3
140,4839,5
140,3530,3
140,5543,10
140,435,4
140,6638,10
140,6738,5
140,3450,4
140,341,3
140,7190,7
140,2840,5
140,3641,7
140,5646,6
140,7165,3
141,2369,5
141,1691,9
141,212,2
141,7542,1
141,3446,9
142,6809,7
142,4100,10
142,2541,7
143,3520,1
143,4785,8
144,3098,1
144,3103,3
144,2555,2
144,6511,7
145,3133,8
145,5854,6
145,5759,3
146,6873,7
146,3555,10
146,2759,4
147,7336,8
147,6946,7
147,6767,6
148,5578,6
148,4778,4
148,1879,4
149,5443,4
149,3590,2
149,1799,8
149,5640,3
149,2377,3
149,5578,1
149,1879,6
149,1804,8
149,7565,6
149,2627,5
149,6101,3
149,7126,2
149,3223,2
149,6339,1
149,5725,2
149,1054,4
149,1043,10
149,1254,4
149,4329,8
149,2669,4
149,1875,8
149,1558,3
149,6200,4
149,2300,9
149,2451,4
150,4847,8
151,3056,6
151,5712,10
151,5893,5
151,1850,6
151,4315,6
151,524,2
151,1934,8
152,6712,6
152,5988,5
153,4392,5
153,6041,3
153,4543,4
154,4042,4
155,5624,9
155,6192,8
155,5792,10
155,2974,3
156,2548,10
157,5062,5
158,2232,5
158,346,7
158,6564,8
158,670,7
159,7416,3
159,7074,4
159,1043,10
159,7367,6
159,6200,5
159,5578,2
159,7403,10
159,5466,4
159,1902,2
159,399,8
160,4880,8
160,958,4
161,289,3
161,2629,7
161,2150,8
161,6919,4
161,2792,7
161,2634,7
161,4254,10
161,3888,6
161,5128,3
161,5746,9
161,4085,4
161,5706,7
161,5278,4
162,1300,2
163,4708,4
164,2304,6
164,4880,2
164,7587,4
164,972,3
164,2624,6
165,5168,4
166,7024,4
166,3842,1
166,3588,9
166,645,4
166,1005,6
166,6126,10
166,1677,10
166,6544,1
166,5457,9
166,5455,10
166,4691,3
166,2516,2
166,1143,6
166,6424,1
166,2676,10
166,2811,7
166,5308,8
166,4901,9
167,5889,2
167,3906,10
167,2691,10
167,5668,1
167,2470,9
167,3079,7
167,6256,6
167,1834,9
167,5377,5
167,7534,4
167,5968,1
167,3346,4
167,2387,2
167,2126,10
167,1462,5
167,7128,6
167,4356,4
167,667,5
167,4933,8
168,3714,4
168,3661,1
168,6446,1
169,4305,6
169,6178,1
169,7583,7
169,2735,9
169,3772,4
169,4031,8
170,4785,10
171,2754,10
171,374,5
171,2854,9
171,6232,8
171,1545,3
171,7035,1
172,4617,5
173,4882,9
174,7162,7
174,1954,9
174,933,5
174,776,9
174,1610,6
174,5074,9
174,5277,7
175,5153,4
175,3666,8
175,4835,9
175,7118,3
175,7415,1
175,6408,5
175,491,4
175,1773,9
175,6590,10
175,6061,3
176,4248,1
177,6385,5
177,436,8
177,7329,5
177,6769,9
177,1145,3
177,2366,6
178,3042,6
178,2787,10
178,5220,5
178,2694,10
178,3400,1
178,4393,8
178,7498,2
178,2892,2
178,6096,1
178,7224,3
178,7123,6
178,854,9
178,7608,6
178,4122,2
178,6003,3
179,4512,3
179,2880,2
179,6965,7
179,1462,2
179,6936,6
179,1834,9
179,7340,9
179,1309,1
179,2126,7
179,285,9
180,4257,1
181,3009,6
181,7531,10
181,1557,4
181,5831,10
182,6524,10
183,5968,8
183,3969,2
183,667,5
183,6341,3
183,4428,5
183,4937,7
183,2747,3
183,1180,2
183,6941,5
183,285,4
184,2177,2
184,3142,4
184,3080,10
184,5578,8
184,914,9
184,213,5
184,3223,6
184,3932,6
184,5725,7
184,3103,10
184,3680,3
184,4998,5
184,5095,7
184,3497,3
184,1005,5
184,6446,3
184,368,3
184,6323,4
184,1973,3
184,4329,2
184,6586,5
184,1150,8
184,6101,6
185,6108,5
185,3732,5
185,1295,10
186,6704,8
186,1221,6
186,997,3
187,4480,4
187,2626,9
187,2519,4
187,3911,3
187,5640,5
187,2891,5
187,7565,6
187,5455,1
187,7122,1
187,723,7
187,4116,8
187,5463,3
187,1677,8
187,4572,1
187,6074,9
187,3678,9
187,6175,5
187,1956,5
187,4141,8
187,999,8
187,4968,5
187,4973,8
187,1005,5
187,3565,10
187,5359,4
187,7088,6
187,5745,5
187,2996,10
187,6069,9
187,5095,1
187,1848,8
187,6047,4
187,3259,6
187,1468,6
187,3389,9
187,5758,3
188,3450,9
188,6054,5
188,3342,4
188,4206,10
189,4811,3
190,5058,6
190,6123,1
190,860,6
190,6085,1
191,2083,9
191,6891,1
192,612,7
192,6101,4
192,2566,5
192,5604,4
192,2745,1
192,1549,4
192,2229,3
193,2475,8
194,882,8
194,6372,2
195,713,2
195,2854,2
196,1544,8
197,5744,8
197,6985,6
197,5043,2
197,2532,1
197,7373,1
198,272,10
198,5823,8
199,4929,6
199,2854,4
200,7482,8
201,7248,7
201,3656,7
201,1010,9
202,5568,10
202,2070,5
203,5944,1
203,4538,6
203,229,7
203,2186,9
204,6232,2
204,5078,6
204,4359,8
204,6408,9
204,5513,4
204,2650,4
204,4183,9
204,5454,5
204,3439,1
205,6800,7
206,5057,2
206,6390,5
207,5884,3
208,6145,8
208,1851,2
208,313,3
208,1959,3
209,2848,7
209,3043,5
209,7237,1
209,4135,5
209,5703,9
209,3597,5
209,6639,8
209,3504,9
209,3251,6
209,2238,3
209,1814,10
209,4056,10
209,5817,3
209,410,6
209,5854,6
209,319,5
210,1577,3
211,1665,7
211,7301,7
211,1945,1
211,1658,4
211,1642,2
211,3869,4
211,2318,5
212,7045,6
212,6022,6
212,4871,7
212,904,5
212,6538,9
212,4235,10
212,7054,7
212,7213,7
212,6417,1
212,3096,3
212,2458,8
212,1691,8
212,2605,7
212,5791,1
212,6696,1
212,5285,10
212,2854,1
212,5031,1
212,936,8
212,2217,3
212,4906,7
212,5293,3
212,2234,6
212,927,2
212,956,1
212,778,1
212,296,4
212,448,3
212,1014,2
212,6729,7
212,2511,8
212,5715,5
212,5722,4
212,4474,4
212,2145,1
212,4671,2
212,228,3
212,7542,8
212,1137,9
212,879,8
212,6512,7
212,2289,8
212,4338,8
212,1107,5
212,3446,2
212,7417,8
212,1786,8
212,7035,1
212,7551,7
213,6016,5
213,259,4
213,645,4
213,2566,8
213,3080,5
213,834,2
213,6800,2
213,1300,1
213,4630,1
213,3103,9
213,7074,2
213,4517,10
213,550,3
213,3497,9
213,5725,9
213,2864,7
213,4147,3
213,1973,5
213,2745,3
213,6586,8
213,2229,5
213,1677,8
213,1474,6
213,6339,5
213,5192,10
213,5578,4
213,719,4
213,4280,10
213,6101,7
213,2518,5
213,5463,7
213,985,6
213,2781,5
213,5600,3
213,612,3
213,5095,5
213,2420,7
213,3815,1
213,1005,5
213,6002,2
213,5108,5
213,2170,8
213,4349,3
213,1150,4
214,5762,2
214,7021,7
215,4611,2
216,641,5
216,1602,5
216,2051,4
216,5508,4
216,840,9
216,3127,5
216,6416,2
216,3026,5
216,918,6
216,2328,1
216,5764,3
216,6811,7
216,4318,5
216,4447,10
216,3810,4
216,5851,10
216,422,4
216,1963,6
216,7084,4
216,6768,1
216,4019,10
216,3893,3
216,2039,5
216,1657,9
216,6911,6
217,4257,2
217,4821,10
217,1000,5
217,1401,7
217,5547,4
217,6549,2
218,4696,9
218,5922,8
218,6772,5
218,4250,1
219,4561,3
219,1665,2
219,7352,7
219,4393,7
219,6519,3
219,2892,5
220,3807,5
221,7488,7
221,1409,6
221,4163,10
221,982,1
221,4422,9
221,5127,5
221,3530,7
221,3295,1
221,463,9
221,976,9
221,2897,8
221,787,4
221,6998,10
221,2967,6
221,1497,5
221,1626,7
221,2426,1
221,5663,2
221,3216,7
221,1571,2
221,5734,5
221,2854,6
221,4433,7
221,6888,6
221,6506,9
221,2744,8
221,1132,3
221,3184,2
221,5425,10
221,3381,5
221,5110,9
221,5687,6
221,4536,3
221,3450,9
221,379,7
221,508,4
221,6717,2
221,1790,6
221,3573,10
222,376,3
222,4387,5
222,958,5
222,950,4
222,3039,5
223,6080,10
223,3873,1
223,3189,1
223,711,5
223,6856,4
223,827,9
223,1628,3
223,5534,6
223,4895,8
224,3597,9
225,6260,8
225,4170,4
225,988,7
225,1055,9
226,7232,9
226,1859,4
226,6696,7
226,904,2
226,6729,8
226,6515,8
226,4304,6
226,5203,5
226,1751,2
226,1872,7
226,7592,4
226,4324,4
226,5285,5
226,936,3
226,2217,3
226,2794,3
226,7342,1
226,2289,5
226,4338,3
226,1107,1
226,3446,4
226,2236,2
227,6613,8
227,2094,5
228,6528,2
228,2947,3
228,3781,5
228,6022,6
228,6538,6
228,1297,7
228,1107,10
228,2458,1
228,1327,1
228,4189,2
228,1179,3
228,804,3
228,936,8
228,2217,5
228,7338,5
228,879,6
228,1137,2
228,4214,4
228,7551,10
228,296,8
228,1407,8
229,4538,2
229,2186,7
230,6224,8
230,1460,7
230,5301,10
230,277,7
231,6970,1
231,5807,6
232,3873,5
232,4163,4
232,3876,6
232,5127,4
232,3530,9
232,6955,2
232,237,9
232,3342,2
232,2897,5
232,3442,4
232,1497,2
232,484,8
232,3450,9
232,2107,5
232,3900,3
232,5823,10
233,4528,10
233,5866,5
233,6036,4
234,3592,4
234,4335,2
234,4231,5
234,2647,2
235,2896,2
235,6816,10
236,5793,9
238,1057,1
238,1853,2
238,2358,3
238,7351,7
239,3376,1
239,5524,5
239,3663,10
240,1849,4
240,3538,1
240,4650,9
240,3530,1
240,5487,1
241,2800,5
241,3344,8
241,2747,5
241,667,4
241,5888,4
241,7534,4
242,6044,10
243,2337,2
243,2706,8
243,3227,9
243,1396,5
243,821,10
243,5254,3
243,7009,7
243,6235,2
243,4300,7
243,6190,10
244,1280,5
244,1920,9
244,451,5
244,6437,3
244,6280,10
244,3405,2
244,1998,8
244,3597,2
244,4754,1
244,4563,1
244,4759,3
244,345,7
244,5019,7
244,1632,4
244,2042,7
244,799,9
244,1376,6
244,1017,3
244,2083,6
244,7460,4
244,1381,4
244,743,5
244,552,8
244,6953,2
244,2029,9
244,2798,8
244,5568,6
244,6697,3
244,5556,7
244,5370,8
244,5151,1
244,5596,9
244,2685,10
245,7135,6
246,632,4
246,6441,6
247,7483,1
248,4944,5
249,4052,8
249,1495,5
250,6195,10
250,806,8
251,601,2
251,562,9
251,3538,8
251,679,10
252,5857,4
252,3557,3
252,1560,6
252,3377,10
252,4904,9
252,6217,10
252,6712,6
252,5355,10
252,524,1
252,6958,8
252,1937,7
252,2835,5
252,2615,7
252,7064,2
252,7001,9
253,7440,8
253,6164,10
253,2117,3
253,550,7
253,4263,2
253,7303,1
253,2781,3
253,2303,4
253,1469,1
254,6179,1
254,1439,1
255,5866,3
255,1891,10
255,7237,7
255,6409,9
255,650,3
255,4003,4
255,2798,8
256,3325,4
257,5610,3
257,652,10
257,3462,8
257,5065,6
257,1610,1
257,876,8
257,3822,1
257,3855,2
257,7162,10
257,2036,9
257,2158,2
257,4330,5
257,2938,4
257,5277,4
257,4126,6
257,3231,7
258,2497,2
258,1964,2
259,672,4
259,1506,5
259,2260,8
259,4470,3
260,6112,7
260,3650,8
260,2275,7
260,4452,9
260,3530,1
260,2515,10
260,5680,4
260,6673,3
260,4275,10
260,3189,6
260,1849,6
260,6436,4
260,3450,4
260,4095,5
260,4298,1
260,1310,5
260,5663,9
261,5370,7
262,7357,2
263,3481,1
264,6323,3
264,7100,10
265,3259,2
266,6176,8
266,1506,6
266,1011,5
266,1956,10
266,1292,5
266,5095,5
266,648,10
266,4521,3
266,506,5
266,1804,10
267,5206,1
267,2903,9
268,376,7
268,4041,4
268,5964,10
268,3750,9
269,438,6
270,5169,3
271,4900,1
271,3409,6
271,6514,1
271,4908,5
271,6706,3
271,4079,2
271,2928,3
271,5937,8
271,2290,9
271,5854,7
271,4021,7
271,378,1
271,286,1
271,1434,8
271,2238,5
271,3871,7
272,2680,7
272,463,6
273,3073,9
273,4125,6
273,3519,2
274,7191,7
275,4992,7
275,6160,1
275,3298,9
275,2470,7
276,4811,10
277,4873,7
277,660,6
277,2910,3
277,5601,9
278,4275,4
278,1211,7
279,659,7
279,3597,2
280,1008,1
280,3602,9
280,6027,2
280,980,1
280,5577,5
280,347,4
280,1326,8
281,1555,2
281,3597,9
282,5329,1
282,3459,1
282,599,1
282,6483,6
282,6730,6
282,5643,10
283,2781,3
283,1627,3
283,1956,1
283,645,6
283,4680,8
283,6571,4
283,6446,5
283,5455,6
283,7155,1
283,2804,5
283,1848,2
283,3268,9
283,3259,2
283,3741,5
284,1387,7
284,5788,10
285,5251,6
285,6941,4
285,6341,2
285,3079,7
285,7133,4
285,3531,8
285,5968,4
285,601,8
285,667,10
285,1180,3
285,6970,4
285,3615,4
285,4848,3
285,3311,9
285,2800,1
285,433,3
285,6194,4
285,1907,8
285,5814,4
285,4154,7
286,6797,2
286,2980,9
286,7237,6
286,1334,1
287,6960,3
287,3889,2
287,659,4
287,2006,7
287,3210,1
287,523,8
287,458,7
287,2815,7
288,1875,2
289,2624,10
289,6919,1
289,5128,10
289,7497,5
289,3530,2
289,3755,1
289,2143,7
290,6146,3
290,3333,8
290,4103,8
290,3592,4
290,6666,2
290,3085,9
290,5651,3
290,2326,4
290,3240,5
290,3869,10
290,3614,3
290,2848,3
290,2083,4
290,3108,6
290,2089,6
290,4809,8
290,1838,6
290,3165,1
290,5854,6
290,7226,1
290,3387,1
290,2876,9
290,7237,7
290,5703,2
290,1866,9
290,3405,3
290,2445,5
290,7507,4
290,2647,1
290,5978,10
290,7517,1
290,1891,10
290,7484,1
